feature,importance
opening statement,0.0
openly,0.0
openly admitted,0.0
openly gay,0.0
openness,0.0
opera,0.0
operate,0.0
operated,0.0
operates,0.0
operates independently,0.0
operating,0.0
operating officer,0.0
accessible,0.0
operation center,0.0
operation command,0.0
operation force,0.0
operation gladio,0.0
operation mockingbird,0.0
operation rohingya,0.0
operation room,0.0
operation said,0.0
operation syria,0.0
operation united,0.0
operational,0.0
operative,0.0
operator,0.0
opined,0.0
opinion,0.0
opinion expressed,0.0
opinion piece,0.0
opinion poll,0.0
opinion trump,0.0
opioid,0.0
opioid crisis,0.0
opioid epidemic,0.0
opioids,0.0
opium,0.0
opm,0.0
opponent,0.0
opponent donald,0.0
opponent doug,0.0
opponent hillary,0.0
opponent president,0.0
opponent said,0.0
opponent say,0.0
opponent trump,0.0
opportunist,0.0
opportunistic,0.0
opportunity,0.0
opportunity commission,0.0
opportunity make,0.0
opportunity trump,0.0
oppose,0.0
oppose trump,0.0
opposed,0.0
opposed deal,0.0
opposed measure,0.0
opposed republican,0.0
opposed trump,0.0
opposes,0.0
opposing,0.0
opposing trump,0.0
opposing view,0.0
opposite,0.0
accessed,0.0
opposition activist,0.0
opposition alliance,0.0
opposition cambodia,0.0
opposition candidate,0.0
opposition coalition,0.0
opposition democrat,0.0
opposition democratic,0.0
opposition figure,0.0
opposition force,0.0
opposition government,0.0
opposition group,0.0
opposition held,0.0
opposition labor,0.0
opposition labour,0.0
opposition lawmaker,0.0
opposition leader,0.0
opposition led,0.0
opposition party,0.0
opposition politician,0.0
opposition president,0.0
opposition protest,0.0
opposition republican,0.0
opposition research,0.0
opposition said,0.0
opposition say,0.0
opposition supporter,0.0
opposition trump,0.0
oppress,0.0
oppressed,0.0
oppresses,0.0
oppression,0.0
oppressive,0.0
oppressor,0.0
oprah,0.0
oprah winfrey,0.0
ops,0.0
opt,0.0
opted,0.0
optic,0.0
optimism,0.0
optimistic,0.0
opting,0.0
access trump,0.0
option including,0.0
option open,0.0
option said,0.0
option table,0.0
option trump,0.0
oracle,0.0
oral,0.0
oral argument,0.0
oral sex,0.0
orange,0.0
orange county,0.0
orange man,0.0
orb,0.0
orban,0.0
orban said,0.0
orbit,0.0
orchestrated,0.0
orchestrating,0.0
ordained,0.0
ordeal,0.0
access pipeline,0.0
order allow,0.0
order avoid,0.0
order banning,0.0
order barring,0.0
order blocking,0.0
order came,0.0
order country,0.0
order cover,0.0
order create,0.0
order day,0.0
order ensure,0.0
order federal,0.0
order force,0.0
order friday,0.0
order help,0.0
order immigration,0.0
order issued,0.0
order judge,0.0
order make,0.0
order new,0.0
order police,0.0
order president,0.0
order prevent,0.0
order protect,0.0
order review,0.0
order said,0.0
order say,0.0
order signed,0.0
order state,0.0
order stop,0.0
order temporarily,0.0
order trump,0.0
order tuesday,0.0
order unconstitutional,0.0
order washington,0.0
order week,0.0
order white,0.0
order win,0.0
ordered,0.0
ordered investigation,0.0
ordered pay,0.0
ordered review,0.0
ordered state,0.0
ordering,0.0
orderly,0.0
ordinance,0.0
ordinary,0.0
ordinary american,0.0
ordinary citizen,0.0
ordinary people,0.0
ordnance,0.0
ore,0.0
oregon,0.0
oregon live,0.0
oregon standoff,0.0
oregon state,0.0
oregonian,0.0
org,0.0
organ,0.0
organic,0.0
organisation,0.0
organised,0.0
organization,0.0
organization american,0.0
organization called,0.0
organization including,0.0
organization known,0.0
organization like,0.0
organization migration,0.0
organization prohibition,0.0
organization said,0.0
organization seek,0.0
organization support,0.0
organization trump,0.0
organization united,0.0
organization work,0.0
organization world,0.0
organizational,0.0
organize,0.0
organized,0.0
organized crime,0.0
organized group,0.0
organized labor,0.0
organizer,0.0
organizer chief,0.0
organizer said,0.0
organizes,0.0
organizing,0.0
orientation,0.0
orientation gender,0.0
oriented,0.0
origin,0.0
original,0.0
originally,0.0
originally planned,0.0
originally published,0.0
originally scheduled,0.0
originate,0.0
originated,0.0
originating,0.0
oriol,0.0
oriol junqueras,0.0
orlando,0.0
orlando florida,0.0
orlando hernandez,0.0
orlando massacre,0.0
orlando nightclub,0.0
orlando police,0.0
orlando pulse,0.0
orlando shooter,0.0
orlando shooting,0.0
orleans,0.0
orphan,0.0
orrick,0.0
orrin,0.0
orrin hatch,0.0
ortega,0.0
orthodox,0.0
orthodox church,0.0
orthodoxy,0.0
orthopedic,0.0
orthopedic surgeon,0.0
ortiz,0.0
orwell,0.0
orwellian,0.0
os,0.0
osama,0.0
osama bin,0.0
oscar,0.0
oscar winner,0.0
oscar winning,0.0
osce,0.0
osd,0.0
osf,0.0
oslo,0.0
oslo reuters,0.0
osman,0.0
ossoff,0.0
osteen,0.0
ostensibly,0.0
oswald,0.0
oswalt,0.0
oswalt pattonoswalt,0.0
otms,0.0
ottawa,0.0
ottawa reuters,0.0
otto,0.0
otto warmbier,0.0
ottoman,0.0
ottoman empire,0.0
ouattara,0.0
ouch,0.0
ought,0.0
ounce,0.0
oust,0.0
ousted,0.0
ousted catalan,0.0
ouster,0.0
ousting,0.0
outage,0.0
outbreak,0.0
outbreak bringing,0.0
outburst,0.0
outcome,0.0
outcome election,0.0
outcome presidential,0.0
outcry,0.0
outdated,0.0
outdoor,0.0
outed,0.0
outer,0.0
outfit,0.0
outgoing,0.0
outgoing president,0.0
outing,0.0
outlandish,0.0
outlaw,0.0
outlawed,0.0
outlay,0.0
outlet,0.0
outlet including,0.0
outlet like,0.0
outlet reported,0.0
outlier,0.0
outline,0.0
outlined,0.0
outlining,0.0
outlook,0.0
outnumber,0.0
outnumbered,0.0
outpost,0.0
outpouring,0.0
output,0.0
outrage,0.0
outraged,0.0
outrageous,0.0
outrageous claim,0.0
outrageously,0.0
outreach,0.0
outreach effort,0.0
outright,0.0
outright lie,0.0
outset,0.0
outside,0.0
outside city,0.0
outside country,0.0
outside court,0.0
outside government,0.0
outside group,0.0
outside home,0.0
outside house,0.0
outside law,0.0
outside office,0.0
outside rally,0.0
outside trump,0.0
outside united,0.0
outside washington,0.0
outside white,0.0
outside world,0.0
outsider,0.0
outsized,0.0
outskirt,0.0
outsourced,0.0
outsourcing,0.0
outspoken,0.0
outspoken conservative,0.0
outspoken critic,0.0
outstanding,0.0
outta,0.0
outward,0.0
outweigh,0.0
oval,0.0
oval office,0.0
ovation,0.0
overall,0.0
overarching,0.0
overblown,0.0
overcame,0.0
overcapacity,0.0
overcome,0.0
overcoming,0.0
overcrowded,0.0
overdose,0.0
overdoses,0.0
overdrive,0.0
overdue,0.0
overhaul,0.0
overhaul healthcare,0.0
overhaul tax,0.0
overhauled,0.0
overhauling,0.0
overhauling tax,0.0
overhead,0.0
overheard,0.0
overheated,0.0
overlap,0.0
overlapping,0.0
overlook,0.0
overlooked,0.0
overlooking,0.0
overly,0.0
overnight,0.0
overpayment,0.0
overran,0.0
overrated,0.0
overreach,0.0
overreaching,0.0
overridden,0.0
override,0.0
override veto,0.0
overriding,0.0
overrule,0.0
overruled,0.0
overrun,0.0
oversaw,0.0
overseas,0.0
overseas trip,0.0
oversee,0.0
overseeing,0.0
overseen,0.0
oversees,0.0
overshadowed,0.0
oversight,0.0
oversight board,0.0
oversight committee,0.0
oversight government,0.0
oversight panel,0.0
overstated,0.0
overstepped,0.0
overt,0.0
overtake,0.0
overtaken,0.0
overthrew,0.0
overthrow,0.0
overthrow government,0.0
overtime,0.0
overtime pay,0.0
overtly,0.0
overture,0.0
overturn,0.0
overturned,0.0
overturning,0.0
overview,0.0
overwhelm,0.0
overwhelmed,0.0
overwhelming,0.0
overwhelming majority,0.0
overwhelming support,0.0
overwhelmingly,0.0
ovp,0.0
owe,0.0
owed,0.0
owen,0.0
owes,0.0
owing,0.0
owned,0.0
owned al,0.0
owned business,0.0
owned company,0.0
owned enterprise,0.0
owner,0.0
owner said,0.0
ownership,0.0
owning,0.0
owns,0.0
oxford,0.0
oxygen,0.0
oz,0.0
ozdemir,0.0
pa,0.0
pablo,0.0
pablo kuczynski,0.0
pac,0.0
pac supporting,0.0
pace,0.0
pacific,0.0
pacific command,0.0
pacific economic,0.0
pacific island,0.0
pacific ocean,0.0
pacific partnership,0.0
pacific region,0.0
pacific rim,0.0
pacific trade,0.0
pacifist,0.0
pacifist constitution,0.0
pack,0.0
package,0.0
packaging,0.0
packard,0.0
packed,0.0
packer,0.0
packing,0.0
pact,0.0
pact united,0.0
pad,0.0
paddock,0.0
paddy,0.0
padilla,0.0
padilla said,0.0
page,0.0
page document,0.0
page email,0.0
page following,0.0
page involved,0.0
page page,0.0
page report,0.0
page said,0.0
pageant,0.0
pagliano,0.0
pahor,0.0
pai,0.0
paid,0.0
paid attention,0.0
paid clinton,0.0
paid family,0.0
paid leave,0.0
paid million,0.0
paid protester,0.0
paid russian,0.0
paid speech,0.0
paid tax,0.0
paid taxpayer,0.0
paid year,0.0
pain,0.0
painful,0.0
painfully,0.0
painkiller,0.0
paint,0.0
painted,0.0
painter,0.0
painting,0.0
pair,0.0
paired,0.0
pakistan,0.0
pakistan afghanistan,0.0
pakistan india,0.0
pakistan reuters,0.0
pakistani,0.0
pakistani official,0.0
pakistani taliban,0.0
pal,0.0
palace,0.0
paladino,0.0
palatable,0.0
pale,0.0
pale comparison,0.0
palestine,0.0
palestinian,0.0
palestinian authority,0.0
palestinian conflict,0.0
palestinian faction,0.0
palestinian israeli,0.0
palestinian leader,0.0
palestinian official,0.0
palestinian peace,0.0
palestinian people,0.0
palestinian president,0.0
palestinian refugee,0.0
palestinian seek,0.0
palestinian state,0.0
palestinian territory,0.0
palestinian want,0.0
palin,0.0
palin alaska,0.0
palin said,0.0
pallone,0.0
palm,0.0
palm beach,0.0
palmer,0.0
palmieri,0.0
palmyra,0.0
palo,0.0
palpable,0.0
paltrow,0.0
paltry,0.0
pam,0.0
pam bondi,0.0
pamela,0.0
pamela gellar,0.0
pamphlet,0.0
pan,0.0
panama,0.0
panama paper,0.0
panda,0.0
pander,0.0
pandering,0.0
panel,0.0
panel chairman,0.0
panel democrat,0.0
panel discussion,0.0
panel investigating,0.0
panel member,0.0
panel republican,0.0
panel said,0.0
panelist,0.0
panetta,0.0
panic,0.0
panicked,0.0
panicking,0.0
panned,0.0
pant,0.0
panther,0.0
panther party,0.0
pantsuit,0.0
paolo,0.0
paolo gentiloni,0.0
papadopoulos,0.0
papal,0.0
paper,0.0
paper ballot,0.0
paper said,0.0
paper trail,0.0
paperwork,0.0
pappa,0.0
papua,0.0
papua new,0.0
par,0.0
par course,0.0
parade,0.0
paraded,0.0
paradigm,0.0
paradise,0.0
paragraph,0.0
paraguay,0.0
parallel,0.0
paralysis,0.0
paralyzed,0.0
paramedic,0.0
parameter,0.0
paramilitary,0.0
paramilitary force,0.0
paramilitary group,0.0
paramount,0.0
params,0.0
paranoia,0.0
paranoid,0.0
parasite,0.0
parcel,0.0
pardon,0.0
pardoned,0.0
pardoning,0.0
pared,0.0
parent,0.0
parent child,0.0
parent company,0.0
parent grandparent,0.0
parent muslim,0.0
parent said,0.0
parent student,0.0
parental,0.0
parenthood,0.0
parenthood abortion,0.0
parenthood clinic,0.0
parenthood video,0.0
parenting,0.0
parentnode,0.0
parentnode insertbefore,0.0
paris,0.0
paris accord,0.0
paris agreement,0.0
paris attack,0.0
paris climate,0.0
paris deal,0.0
paris reuters,0.0
parish,0.0
parishioner,0.0
park,0.0
park police,0.0
park said,0.0
park service,0.0
parked,0.0
parker,0.0
parking,0.0
parking lot,0.0
parkinson,0.0
parkinson disease,0.0
access island,0.0
parliament approved,0.0
parliament government,0.0
parliament lower,0.0
parliament member,0.0
parliament party,0.0
parliament president,0.0
parliament said,0.0
parliament speaker,0.0
parliament time,0.0
parliament tuesday,0.0
parliament vote,0.0
parliament voted,0.0
parliament wednesday,0.0
parliament week,0.0
parliament year,0.0
parliamentarian,0.0
parliamentary,0.0
parliamentary committee,0.0
parliamentary election,0.0
parliamentary group,0.0
parliamentary majority,0.0
parliamentary seat,0.0
parliamentary vote,0.0
parlor,0.0
parody,0.0
parole,0.0
parrot,0.0
parry,0.0
parson,0.0
parted,0.0
partial,0.0
partial birth,0.0
partial government,0.0
partially,0.0
participant,0.0
participate,0.0
participate bring,0.0
participated,0.0
participating,0.0
participation,0.0
particular,0.0
particular case,0.0
particular concern,0.0
particularly,0.0
particularly important,0.0
parting,0.0
partisan,0.0
partisan congressional,0.0
partisan issue,0.0
partisan political,0.0
partisan politics,0.0
partisanship,0.0
partition,0.0
partly,0.0
partner,0.0
partner law,0.0
partner private,0.0
partner said,0.0
partner united,0.0
partnered,0.0
partnering,0.0
partnership,0.0
partnership tpp,0.0
partnership trade,0.0
access internet,0.0
party according,0.0
party accused,0.0
party activist,0.0
party affiliation,0.0
party agreed,0.0
party america,0.0
party american,0.0
party annual,0.0
party bos,0.0
party called,0.0
party came,0.0
party campaign,0.0
party candidate,0.0
party central,0.0
party chair,0.0
party chairman,0.0
party chance,0.0
party chief,0.0
party clinton,0.0
party cnrp,0.0
party coalition,0.0
party color,0.0
party come,0.0
party conference,0.0
party congress,0.0
party conservative,0.0
party constitution,0.0
party control,0.0
party convention,0.0
party country,0.0
party cpp,0.0
party day,0.0
party democrat,0.0
party democratic,0.0
party dissolved,0.0
party donald,0.0
party donor,0.0
party dup,0.0
party effort,0.0
party election,0.0
party elite,0.0
party email,0.0
party establishment,0.0
party expected,0.0
party face,0.0
party failed,0.0
party far,0.0
party featured,0.0
party form,0.0
party founded,0.0
party fpo,0.0
party friday,0.0
party going,0.0
party good,0.0
party government,0.0
party group,0.0
party headquarters,0.0
party held,0.0
party hillary,0.0
party hold,0.0
party hope,0.0
party including,0.0
party insider,0.0
party involved,0.0
party know,0.0
party lawmaker,0.0
party lead,0.0
party leader,0.0
party leadership,0.0
party leading,0.0
party led,0.0
party left,0.0
party liberal,0.0
party like,0.0
party likely,0.0
party line,0.0
party long,0.0
party lose,0.0
party lost,0.0
party majority,0.0
party make,0.0
party medium,0.0
party meeting,0.0
party member,0.0
party merkel,0.0
party movement,0.0
party national,0.0
party need,0.0
party new,0.0
party nominating,0.0
party nomination,0.0
access information,0.0
party office,0.0
party official,0.0
party operative,0.0
party opposition,0.0
party organization,0.0
party ovp,0.0
party parliament,0.0
party party,0.0
party pd,0.0
party people,0.0
party percent,0.0
party pkk,0.0
party plan,0.0
party platform,0.0
party policy,0.0
party political,0.0
party position,0.0
party power,0.0
party president,0.0
party presidential,0.0
party presumptive,0.0
party pri,0.0
party primary,0.0
party really,0.0
party republican,0.0
party right,0.0
party rule,0.0
party run,0.0
party runner,0.0
party said,0.0
party say,0.0
party seat,0.0
party senate,0.0
party set,0.0
party source,0.0
party spokesman,0.0
party stand,0.0
party state,0.0
party support,0.0
party supporter,0.0
party talk,0.0
party think,0.0
party time,0.0
party told,0.0
party took,0.0
party tried,0.0
party trump,0.0
party trying,0.0
party united,0.0
party unity,0.0
party video,0.0
party vote,0.0
party voter,0.0
party want,0.0
party week,0.0
party white,0.0
party win,0.0
party year,0.0
access hollywood,0.0
pas budget,0.0
pas business,0.0
pas congress,0.0
pas healthcare,0.0
pas house,0.0
pas law,0.0
pas legislation,0.0
pas measure,0.0
pas republican,0.0
pas senate,0.0
pas spending,0.0
pas tax,0.0
pas throughs,0.0
pas trump,0.0
pasco,0.0
pascrell,0.0
pashtun,0.0
paso,0.0
pass,0.0
passage,0.0
passage legislation,0.0
access healthcare,0.0
passed away,0.0
passed congress,0.0
passed house,0.0
passed law,0.0
passed legislation,0.0
passed measure,0.0
passed republican,0.0
passed resolution,0.0
passed senate,0.0
passed state,0.0
passed vote,0.0
passed year,0.0
passenger,0.0
passenger flight,0.0
passer,0.0
passing,0.0
passing law,0.0
passing legislation,0.0
passion,0.0
passionate,0.0
passionately,0.0
passive,0.0
passover,0.0
passport,0.0
password,0.0
past,0.0
past administration,0.0
past couple,0.0
past day,0.0
past decade,0.0
past election,0.0
past hour,0.0
past month,0.0
past present,0.0
past president,0.0
past presidential,0.0
past republican,0.0
past said,0.0
past seven,0.0
past statement,0.0
past support,0.0
past time,0.0
past trump,0.0
past week,0.0
past weekend,0.0
past year,0.0
paste,0.0
pastor,0.0
pat,0.0
pat mccrory,0.0
pat robert,0.0
pat toomey,0.0
pataki,0.0
patch,0.0
patchwork,0.0
patel,0.0
patent,0.0
patently,0.0
paterson,0.0
path,0.0
path citizenship,0.0
path forward,0.0
path victory,0.0
pathetic,0.0
pathetic attempt,0.0
pathetically,0.0
pathological,0.0
pathological liar,0.0
pathologist,0.0
pathway,0.0
patience,0.0
patient,0.0
patiently,0.0
patriarch,0.0
patriarchal,0.0
patricia,0.0
patrick,0.0
patrick henningsen,0.0
patrick kennedy,0.0
patrick leahy,0.0
patrick murphy,0.0
patriot,0.0
patriot act,0.0
patriotic,0.0
patriotism,0.0
patrol,0.0
patrol agent,0.0
patrol car,0.0
patrolled,0.0
patrolling,0.0
patron,0.0
patronage,0.0
patsy,0.0
patten,0.0
pattern,0.0
patterson,0.0
patton,0.0
patton oswalt,0.0
pattonoswalt,0.0
patty,0.0
patty murray,0.0
paul,0.0
paul atkins,0.0
paul joseph,0.0
paul kentucky,0.0
paul ky,0.0
paul lepage,0.0
paul manafort,0.0
paul ryan,0.0
paul said,0.0
paul told,0.0
paula,0.0
paula jones,0.0
paulo,0.0
paulson,0.0
pause,0.0
paused,0.0
pavarotti,0.0
pave,0.0
pave way,0.0
paved,0.0
paved way,0.0
pavel,0.0
pavement,0.0
pavilion,0.0
paving,0.0
paving way,0.0
pawn,0.0
paxton,0.0
pay,0.0
pay abortion,0.0
pay attention,0.0
pay billion,0.0
pay border,0.0
pay close,0.0
pay cost,0.0
pay debt,0.0
pay fair,0.0
pay federal,0.0
pay fine,0.0
pay gap,0.0
pay health,0.0
pay legal,0.0
pay little,0.0
pay million,0.0
pay people,0.0
pay percent,0.0
pay play,0.0
pay price,0.0
pay raise,0.0
pay respect,0.0
pay state,0.0
pay tax,0.0
pay trump,0.0
pay wall,0.0
pay woman,0.0
payback,0.0
paycheck,0.0
payday,0.0
payer,0.0
paying,0.0
paying attention,0.0
paying billion,0.0
paying fair,0.0
paying federal,0.0
paying job,0.0
paying million,0.0
paying price,0.0
paying tax,0.0
paying wall,0.0
payment,0.0
payment foreign,0.0
payment insurer,0.0
payment trump,0.0
payne,0.0
payoff,0.0
payout,0.0
payouts,0.0
paypal,0.0
payroll,0.0
payroll tax,0.0
paz,0.0
pb,0.0
pc,0.0
pd,0.0
pdecat,0.0
pdf,0.0
pdvsa,0.0
pe,0.0
pe nieto,0.0
peabody,0.0
peace,0.0
peace accord,0.0
peace agreement,0.0
peace china,0.0
peace corp,0.0
peace deal,0.0
peace effort,0.0
peace israel,0.0
peace laureate,0.0
peace middle,0.0
peace negotiation,0.0
peace plan,0.0
peace prize,0.0
peace process,0.0
peace prosperity,0.0
peace region,0.0
peace said,0.0
peace security,0.0
peace stability,0.0
peace syria,0.0
peace talk,0.0
peace treaty,0.0
peaceful,0.0
peaceful protest,0.0
peaceful protester,0.0
peaceful resolution,0.0
peaceful solution,0.0
peaceful transition,0.0
peacefully,0.0
peacekeeper,0.0
peacekeeping,0.0
peacekeeping mission,0.0
peacekeeping operation,0.0
peak,0.0
peaked,0.0
peanut,0.0
pearl,0.0
pearl harbor,0.0
pearson,0.0
peasant,0.0
pecan,0.0
pecan pie,0.0
peculiar,0.0
peddle,0.0
peddled,0.0
peddler,0.0
peddling,0.0
pedestrian,0.0
pediatric,0.0
pedigree,0.0
pedophile,0.0
pedophilia,0.0
pedro,0.0
pedro pablo,0.0
pee,0.0
peer,0.0
pegged,0.0
peirce,0.0
pelosi,0.0
pelosi house,0.0
pelosi said,0.0
pelosi told,0.0
pen,0.0
pena,0.0
pena nieto,0.0
penal,0.0
penalize,0.0
penalized,0.0
penalty,0.0
penchant,0.0
pending,0.0
pending appeal,0.0
pending investigation,0.0
pending trial,0.0
pendulum,0.0
penetrate,0.0
penetrated,0.0
penetration,0.0
peng,0.0
penguin,0.0
penh,0.0
penh reuters,0.0
peninsula,0.0
